             * /home/vinaykumarg936/documents/vinay_jk/vinay_jk.cir
             Transient Analysis  Fri Mar  4 07:18:07  2022
--------------------------------------------------------------------------------
Index   time            a3#branch_1_0   a3#branch_1_1   v1#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
2	2.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
3	4.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
4	8.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.600000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
6	3.200000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
7	6.400000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
8	1.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.064000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
10	1.192000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
11	1.448000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
12	1.960000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
13	2.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
14	2.080000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
15	2.240000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
16	2.560000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
17	3.200000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
18	4.480000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
19	7.040000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
20	1.216000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
21	2.240000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
22	4.288000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
23	8.384000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
24	1.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
25	2.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
26	3.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
27	4.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
28	5.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
29	6.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
30	7.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
31	8.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
32	9.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
33	1.002000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
34	1.002100e+00	0.000000e+00	0.000000e+00	0.000000e+00	
35	1.002300e+00	0.000000e+00	0.000000e+00	0.000000e+00	
36	1.002700e+00	0.000000e+00	0.000000e+00	0.000000e+00	
37	1.003000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
38	1.003080e+00	0.000000e+00	0.000000e+00	0.000000e+00	
39	1.003240e+00	0.000000e+00	0.000000e+00	0.000000e+00	
40	1.003560e+00	0.000000e+00	0.000000e+00	0.000000e+00	
41	1.004200e+00	0.000000e+00	0.000000e+00	0.000000e+00	
42	1.005480e+00	0.000000e+00	0.000000e+00	0.000000e+00	
43	1.008040e+00	0.000000e+00	0.000000e+00	0.000000e+00	
44	1.013160e+00	0.000000e+00	0.000000e+00	0.000000e+00	
45	1.023400e+00	0.000000e+00	0.000000e+00	0.000000e+00	
46	1.043880e+00	0.000000e+00	0.000000e+00	0.000000e+00	
47	1.084840e+00	0.000000e+00	0.000000e+00	0.000000e+00	
48	1.166760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
49	1.266760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
50	1.366760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
51	1.466760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
52	1.566760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
53	1.666760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
54	1.766760e+00	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a3#branch_1_0   a3#branch_1_1   v1#branch       
--------------------------------------------------------------------------------
55	1.866760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
56	1.966760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
57	2.001000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
58	2.001100e+00	0.000000e+00	0.000000e+00	0.000000e+00	
59	2.001300e+00	0.000000e+00	0.000000e+00	0.000000e+00	
60	2.001700e+00	0.000000e+00	0.000000e+00	0.000000e+00	
61	2.002000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
62	2.002080e+00	0.000000e+00	0.000000e+00	0.000000e+00	
63	2.002240e+00	0.000000e+00	0.000000e+00	0.000000e+00	
64	2.002560e+00	0.000000e+00	0.000000e+00	0.000000e+00	
65	2.003200e+00	0.000000e+00	0.000000e+00	0.000000e+00	
66	2.004480e+00	0.000000e+00	0.000000e+00	0.000000e+00	
67	2.007040e+00	0.000000e+00	0.000000e+00	0.000000e+00	
68	2.012160e+00	0.000000e+00	0.000000e+00	0.000000e+00	
69	2.022400e+00	0.000000e+00	0.000000e+00	0.000000e+00	
70	2.042880e+00	0.000000e+00	0.000000e+00	0.000000e+00	
71	2.083840e+00	0.000000e+00	0.000000e+00	0.000000e+00	
72	2.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
73	2.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
74	2.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
75	2.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
76	2.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
77	2.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
78	2.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
79	2.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
80	2.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
81	3.002000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
82	3.002100e+00	0.000000e+00	0.000000e+00	0.000000e+00	
83	3.002300e+00	0.000000e+00	0.000000e+00	0.000000e+00	
84	3.002700e+00	0.000000e+00	0.000000e+00	0.000000e+00	
85	3.003000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
86	3.003080e+00	0.000000e+00	0.000000e+00	0.000000e+00	
87	3.003240e+00	0.000000e+00	0.000000e+00	0.000000e+00	
88	3.003560e+00	0.000000e+00	0.000000e+00	0.000000e+00	
89	3.004200e+00	0.000000e+00	0.000000e+00	0.000000e+00	
90	3.005480e+00	0.000000e+00	0.000000e+00	0.000000e+00	
91	3.008040e+00	0.000000e+00	0.000000e+00	0.000000e+00	
92	3.013160e+00	0.000000e+00	0.000000e+00	0.000000e+00	
93	3.023400e+00	0.000000e+00	0.000000e+00	0.000000e+00	
94	3.043880e+00	0.000000e+00	0.000000e+00	0.000000e+00	
95	3.084840e+00	0.000000e+00	0.000000e+00	0.000000e+00	
96	3.166760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
97	3.266760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
98	3.366760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
99	3.466760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
100	3.566760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
101	3.666760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
102	3.766760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
103	3.866760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
104	3.966760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
105	4.001000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
106	4.001100e+00	0.000000e+00	0.000000e+00	0.000000e+00	
107	4.001300e+00	0.000000e+00	0.000000e+00	0.000000e+00	
108	4.001700e+00	0.000000e+00	0.000000e+00	0.000000e+00	
109	4.002000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
110	4.002080e+00	0.000000e+00	0.000000e+00	0.000000e+00	
111	4.002240e+00	0.000000e+00	0.000000e+00	0.000000e+00	
112	4.002560e+00	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a3#branch_1_0   a3#branch_1_1   v1#branch       
--------------------------------------------------------------------------------
113	4.003200e+00	0.000000e+00	0.000000e+00	0.000000e+00	
114	4.004480e+00	0.000000e+00	0.000000e+00	0.000000e+00	
115	4.007040e+00	0.000000e+00	0.000000e+00	0.000000e+00	
116	4.012160e+00	0.000000e+00	0.000000e+00	0.000000e+00	
117	4.022400e+00	0.000000e+00	0.000000e+00	0.000000e+00	
118	4.042880e+00	0.000000e+00	0.000000e+00	0.000000e+00	
119	4.083840e+00	0.000000e+00	0.000000e+00	0.000000e+00	
120	4.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
121	4.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
122	4.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
123	4.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
124	4.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
125	4.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
126	4.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
127	4.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
128	4.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
129	5.002000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
130	5.002100e+00	0.000000e+00	0.000000e+00	0.000000e+00	
